herb_id	herb_pinyin_name	herb_Latin_Name	spectrum_name	herb_origin	herb_origin_pinyin	spectrum_description
7629	AI DI CHA	Ardisiae japonicae	HPLC	贵州	 GUI ZHOU	6.gallic acid;17.bergenin;20.chlorogenic acid;31.quercitrin
7069	BAI GUO	Ginkgo biloba	HPLC	5个不同产地(山东省济南市长清区、临沂市、泰安市、广西省桂林市、江苏省泰兴市）	  SHANDONG PRONVINCE,GUANGXI PROVINCE, JIANGSU PROVINCE	1.bilobalide;2.ginkgolide C;3.ginkgolide A;4.ginkgolide B
7081	BAI HE LING ZHI	Rhinacanthus nasutus	HPLC	广西南宁	 GUANG XI NAN NING	1.umbelliferone
5328	BAI JIANG CAO	Herba Patriniae	HPLC	江西樟树(黄花败酱草）	 JIANG XI ZHANG SHU	PSF01
5328	BAI JIANG CAO	Herba Patriniae	HPLC	湖北恩施(黄花败酱草）	 HU BEI EN SHI	PSF02
5328	BAI JIANG CAO	Herba Patriniae	HPLC	河南信阳(黄花败酱草）	 HE NAN XIN YANG	PSF03
5328	BAI JIANG CAO	Herba Patriniae	HPLC	广西玉林(黄花败酱草）	 GUANG XI YU LIN	PSF04
5328	BAI JIANG CAO	Herba Patriniae	HPLC	江苏淮安(黄花败酱草）	 JIANG SU HUAI AN	PSF05
5328	BAI JIANG CAO	Herba Patriniae	HPLC	西藏林芝(黄花败酱草）	 XI CANG LIN ZHI	PSF06
5328	BAI JIANG CAO	Herba Patriniae	HPLC	四川成都(黄花败酱草）	 SI CHUAN CHENG DU	PSF07
5328	BAI JIANG CAO	Herba Patriniae	HPLC	甘肃庆阳(黄花败酱草）	 GAN SU QING YANG	PSF08
5328	BAI JIANG CAO	Herba Patriniae	HPLC	广西桂林(黄花败酱草）	 GUANG XI GUI LIN	PSF09
5328	BAI JIANG CAO	Herba Patriniae	HPLC	江西上饶(黄花败酱草）	 JIANG XI SHANG RAO	PSF10
5328	BAI JIANG CAO	Herba Patriniae	HPLC	安徽亳州(白花败酱草）	 AN HUI BO ZHOU	PVJ01: 3.isovitexin; 2.isoorientin
5328	BAI JIANG CAO	Herba Patriniae	HPLC	湖北襄樊(白花败酱草）	 HU BEI XIANG FAN	PVJ02: 3.isovitexin; 2.isoorientin
5328	BAI JIANG CAO	Herba Patriniae	HPLC	安徽太和(白花败酱草）	 AN HUI TAI HE	PVJ03: 3.isovitexin; 2.isoorientin
5328	BAI JIANG CAO	Herba Patriniae	HPLC	广西玉林(白花败酱草）	 GUANG XI YU LIN	PVJ04: 3.isovitexin; 2.isoorientin
5328	BAI JIANG CAO	Herba Patriniae	HPLC	江西赣州(白花败酱草）	 JIANG XI GAN ZHOU	PVJ05: 3.isovitexin; 2.isoorientin
5328	BAI JIANG CAO	Herba Patriniae	HPLC	湖北恩施(白花败酱草）	 HU BEI EN SHI	PVJ06: 3.isovitexin; 2.isoorientin
5328	BAI JIANG CAO	Herba Patriniae	HPLC	山东菏泽(白花败酱草）	 SHAN DONG HE ZE	PVJ07: 3.isovitexin; 2.isoorientin
5328	BAI JIANG CAO	Herba Patriniae	HPLC	四川南充(白花败酱草）	 SI CHUAN NAN CHONG	PVJ08: 3.isovitexin; 2.isoorientin
5328	BAI JIANG CAO	Herba Patriniae	HPLC	湖北武汉(白花败酱草）	 HU BEI WU HAN	PVJ09: 3.isovitexin; 2.isoorientin
5328	BAI JIANG CAO	Herba Patriniae	HPLC	河南确山(白花败酱草）	 HE NAN QUE SHAN	PVJ10: 3.isovitexin; 2.isoorientin
7294	BAI ZHI	Angelica dahurica  [Syn.  Angelica porphyrocaulis]	HPLC	江苏南通	 JIANG SU NAN TONG	S1:9.bergapten;14.imperatorin;15.cnidilin;16.osthole;17.isoimperatorin
7294	BAI ZHI	Angelica dahurica  [Syn.  Angelica porphyrocaulis]	HPLC	山西太原	 SHAN XI TAI YUAN	S11:9.bergapten;14.imperatorin;15.cnidilin;16.osthole;17.isoimperatorin
7294	BAI ZHI	Angelica dahurica  [Syn.  Angelica porphyrocaulis]	HPLC	山西大同	 SHAN XI DA TONG	S12:9.bergapten;14.imperatorin;15.cnidilin;16.osthole;17.isoimperatorin
7294	BAI ZHI	Angelica dahurica  [Syn.  Angelica porphyrocaulis]	HPLC	浙江绍兴	 ZHE JIANG SHAO XING	S13:9.bergapten;14.imperatorin;15.cnidilin;16.osthole;17.isoimperatorin
7294	BAI ZHI	Angelica dahurica  [Syn.  Angelica porphyrocaulis]	HPLC	浙江宁波	 ZHE JIANG NING BO	S14:9.bergapten;14.imperatorin;15.cnidilin;16.osthole;17.isoimperatorin
7294	BAI ZHI	Angelica dahurica  [Syn.  Angelica porphyrocaulis]	HPLC	四川遂宁(道地药材）	 SI CHUAN SUI NING (AUTHENTIC HERBS)	S15:9.bergapten;14.imperatorin;15.cnidilin;16.osthole;17.isoimperatorin
7294	BAI ZHI	Angelica dahurica  [Syn.  Angelica porphyrocaulis]	HPLC	四川荷花池	 SI CHUAN HE HUA CHI	S18:9.bergapten;14.imperatorin;15.cnidilin;16.osthole;17.isoimperatorin
7294	BAI ZHI	Angelica dahurica  [Syn.  Angelica porphyrocaulis]	HPLC	安徽亳州	 AN HUI BO ZHOU	S20:9.bergapten;14.imperatorin;15.cnidilin;16.osthole;17.isoimperatorin
7294	BAI ZHI	Angelica dahurica  [Syn.  Angelica porphyrocaulis]	HPLC	辽宁辽阳	 LIAO NING LIAO YANG	S21:9.bergapten;14.imperatorin;15.cnidilin;16.osthole;17.isoimperatorin
7294	BAI ZHI	Angelica dahurica  [Syn.  Angelica porphyrocaulis]	HPLC	浙江杭州(道地药材）	 ZHE JIANG HANG ZHOU (AUTHENTIC HERBS)	S4:9.bergapten;14.imperatorin;15.cnidilin;16.osthole;17.isoimperatorin
7294	BAI ZHI	Angelica dahurica  [Syn.  Angelica porphyrocaulis]	HPLC	四川茂文	 SI CHUAN MAO WEN	S6:9.bergapten;14.imperatorin;15.cnidilin;16.osthole;17.isoimperatorin
7301	BAI ZHU	Atractylodes macrocephala  [Syn.  Atractylis macrocephala ]	HPLC	江西	 JIANG XI	none
7301	BAI ZHU	Atractylodes macrocephala  [Syn.  Atractylis macrocephala ]	HPLC	浙江(道地药材）	 ZHE JIANG (AUTHENTIC HERBS)	none
7301	BAI ZHU	Atractylodes macrocephala  [Syn.  Atractylis macrocephala ]	HPLC	湖南	 HU NAN	none
7301	BAI ZHU	Atractylodes macrocephala  [Syn.  Atractylis macrocephala ]	HPLC	湖北	 HU BEI	none
7608	BAN BIAN LIAN	Lobelia chinensis  [Syn.  Lobelia radicans]	HPLC	安徽	 AN HUI	none
7608	BAN BIAN LIAN	Lobelia chinensis  [Syn.  Lobelia radicans]	HPLC	江苏	 JIANG SU	none
7608	BAN BIAN LIAN	Lobelia chinensis  [Syn.  Lobelia radicans]	HPLC	浙江	 ZHE JIANG	none
7608	BAN BIAN LIAN	Lobelia chinensis  [Syn.  Lobelia radicans]	HPLC	湖北	 HU BEI	none
7608	BAN BIAN LIAN	Lobelia chinensis  [Syn.  Lobelia radicans]	HPLC	广西	 GUANG XI	none
5800	BAN XIA	Pinellia ternata	HPLC	重庆沙坪坝	 ZHONG QING SHA PING BA	Ⅰ:10.guanosine
5800	BAN XIA	Pinellia ternata	HPLC	四川宣汉	 SI CHUAN XUAN HAN	Ⅱ:10.guanosine
5800	BAN XIA	Pinellia ternata	HPLC	重庆垫江沙河	 ZHONG QING DIAN JIANG SHA HE	Ⅲ:10.guanosine
5800	BAN XIA	Pinellia ternata	HPLC	山东高密	 SHAN DONG GAO MI	Ⅳ:10.guanosine
5800	BAN XIA	Pinellia ternata	HPLC	四川遂宁	 SI CHUAN SUI NING	Ⅴ:10.guanosine
5800	BAN XIA	Pinellia ternata	HPLC	重庆垫江高安	 ZHONG QING DIAN JIANG GAO AN	Ⅵ:10.guanosine
5800	BAN XIA	Pinellia ternata	HPLC	山西新降	 SHAN XI XIN JIANG	Ⅶ:10.guanosine
5800	BAN XIA	Pinellia ternata	HPLC	四川泸州	 SI CHUAN LU ZHOU	Ⅷ:10.guanosine
5800	BAN XIA	Pinellia ternata	HPLC	贵州贵阳	 GUI ZHOU GUI YANG	Ⅸ:10.guanosine
5800	BAN XIA	Pinellia ternata	HPLC	云南大理(道地药材）	 YUN NAN DA LI (AUTHENTIC HERBS)	Ⅹ:10.guanosine
5800	BAN XIA	Pinellia ternata	HPLC	贵州	 GUI ZHOU	S1-S6,S8-S10: 5.guanosine
5800	BAN XIA	Pinellia ternata	HPLC	四川	 SI CHUAN	S7: 5.guanosine
5541	BAN ZHI LIAN	Scutellaria barbata  [Syn.  Scutellaria rivularis]	HPLC	陕西	 SHAN XI	S1：3.scutellarin
5541	BAN ZHI LIAN	Scutellaria barbata  [Syn.  Scutellaria rivularis]	HPLC	山东	 SHAN DONG	S10：3.scutellarin
5541	BAN ZHI LIAN	Scutellaria barbata  [Syn.  Scutellaria rivularis]	HPLC	湖南	 HU NAN	S2：3.scutellarin
5541	BAN ZHI LIAN	Scutellaria barbata  [Syn.  Scutellaria rivularis]	HPLC	河南	 HE NAN	S3,S7：3.scutellarin
5541	BAN ZHI LIAN	Scutellaria barbata  [Syn.  Scutellaria rivularis]	HPLC	湖北	 HU BEI	S4：3.scutellarin
5541	BAN ZHI LIAN	Scutellaria barbata  [Syn.  Scutellaria rivularis]	HPLC	安徽(道地药材）	 AN HUI (AUTHENTIC HERBS)	S5：3.scutellarin
5541	BAN ZHI LIAN	Scutellaria barbata  [Syn.  Scutellaria rivularis]	HPLC	四川	 SI CHUAN	S6：3.scutellarin
5541	BAN ZHI LIAN	Scutellaria barbata  [Syn.  Scutellaria rivularis]	HPLC	市售	 SHI SHOU	S8：3.scutellarin
5541	BAN ZHI LIAN	Scutellaria barbata  [Syn.  Scutellaria rivularis]	HPLC	山西	 SHAN XI	S9：3.scutellarin
1328	BEI SHA SHEN	Glehnia littoralis	HPLC － PDA	内蒙古	 NEI MENG GU	S17:11.psoralen; 12.xanthotoxin; 13.bergapten; 15.imperatorin; 16.isoimperatorin 
1328	BEI SHA SHEN	Glehnia littoralis	HPLC － PDA	辽宁	 LIAO NING	S18:11.psoralen; 12.xanthotoxin; 13.bergapten; 15.imperatorin; 16.isoimperatorin 
1328	BEI SHA SHEN	Glehnia littoralis	HPLC － PDA	山东	 SHAN DONG	S19:11.psoralen; 12.xanthotoxin; 13.bergapten; 15.imperatorin; 16.isoimperatorin 
1328	BEI SHA SHEN	Glehnia littoralis	HPLC － PDA	河北(道地药材）	 HE BEI (AUTHENTIC HERBS)	S1-S16:11.psoralen; 12.xanthotoxin; 13.bergapten; 15.imperatorin; 16.isoimperatorin  
7426	BIAN XU	Polygonum aviculare	HPLC	安徽	 AN HUI	S1,S2：2.chlorogenic acid; 8.myricitrin; 9.Hyperoside; 10.luteolin; 11.avicularin; 12.quercitrin; juglanin; 18.luteolin.
7426	BIAN XU	Polygonum aviculare	HPLC	湖北	 HU BEI	S10：2.chlorogenic acid; 8.myricitrin; 9.Hyperoside; 10.luteolin; 11.avicularin; 12.quercitrin; juglanin; 18.luteolin.
7426	BIAN XU	Polygonum aviculare	HPLC	福建福州	 FU JIAN FU ZHOU	S3：2.chlorogenic acid; 8.myricitrin; 9.Hyperoside; 10.luteolin; 11.avicularin; 12.quercitrin; juglanin; 18.luteolin.
7426	BIAN XU	Polygonum aviculare	HPLC	湖南	 HU NAN	S4：2.chlorogenic acid; 8.myricitrin; 9.Hyperoside; 10.luteolin; 11.avicularin; 12.quercitrin; juglanin; 18.luteolin.
7426	BIAN XU	Polygonum aviculare	HPLC	广西	 GUANG XI	S5：2.chlorogenic acid; 8.myricitrin; 9.Hyperoside; 10.luteolin; 11.avicularin; 12.quercitrin; juglanin; 18.luteolin.
7426	BIAN XU	Polygonum aviculare	HPLC	广东	 GUANG DONG	S6：2.chlorogenic acid; 8.myricitrin; 9.Hyperoside; 10.luteolin; 11.avicularin; 12.quercitrin; juglanin; 18.luteolin.
7426	BIAN XU	Polygonum aviculare	HPLC	河南	 HE NAN	S7：2.chlorogenic acid; 8.myricitrin; 9.Hyperoside; 10.luteolin; 11.avicularin; 12.quercitrin; juglanin; 18.luteolin.
7426	BIAN XU	Polygonum aviculare	HPLC	云南	 YUN NAN	S8：2.chlorogenic acid; 8.myricitrin; 9.Hyperoside; 10.luteolin; 11.avicularin; 12.quercitrin; juglanin; 18.luteolin.
7426	BIAN XU	Polygonum aviculare	HPLC	浙江	 ZHE JIANG	S9：2.chlorogenic acid; 8.myricitrin; 9.Hyperoside; 10.luteolin; 11.avicularin; 12.quercitrin; juglanin; 18.luteolin.
5534	BO HE	Mentha haplocalyx	HP-GC	安徽	 AN HUI	S1,S2,S5：5.menthol
5534	BO HE	Mentha haplocalyx	HP-GC	江苏	 JIANG SU	S3,S4,S7-S11：5.menthol
5534	BO HE	Mentha haplocalyx	HP-GC	江西	 JIANG XI	S6：5.menthol
7079	CAO MEI	Fragaria ananassa	HPLC	江苏南京	 JIANG SU NAN JING	VC
7531	CHENG LIU	Tamarix chinensis	HPLC	山东东营	 SHAN DONG DONG YING	none
1957	CHI SHAO	Radix Paeoniae Rubra	HPLC-MS	黑龙江黑河	 HEI LONG JIANG HEI HE	S1：1.gallic acid; 3.albiflorin; 4.paeoniflorin; 8.benzoylpaeoniflorin; 9.paeonol
1957	CHI SHAO	Radix Paeoniae Rubra	HPLC-MS	湖北恩施	 HU BEI EN SHI	S10：1.gallic acid; 3.albiflorin; 4.paeoniflorin; 8.benzoylpaeoniflorin; 9.paeonol
1957	CHI SHAO	Radix Paeoniae Rubra	HPLC-MS	黑龙江克山	 HEI LONG JIANG KE SHAN	S2：1.gallic acid; 3.albiflorin; 4.paeoniflorin; 8.benzoylpaeoniflorin; 9.paeonol
1957	CHI SHAO	Radix Paeoniae Rubra	HPLC-MS	黑龙江桦南	 HEI LONG JIANG HUA NAN	S3：1.gallic acid; 3.albiflorin; 4.paeoniflorin; 8.benzoylpaeoniflorin; 9.paeonol
1957	CHI SHAO	Radix Paeoniae Rubra	HPLC-MS	辽宁西丰	 LIAO NING XI FENG	S4：1.gallic acid; 3.albiflorin; 4.paeoniflorin; 8.benzoylpaeoniflorin; 9.paeonol
1957	CHI SHAO	Radix Paeoniae Rubra	HPLC-MS	内蒙古多伦(道地药材）	 NEI MENG GU DUO LUN (AUTHENTIC HERBS)	S5：1.gallic acid; 3.albiflorin; 4.paeoniflorin; 8.benzoylpaeoniflorin; 9.paeonol
1957	CHI SHAO	Radix Paeoniae Rubra	HPLC-MS	克什克腾	 KE SHI KE TENG	S6：1.gallic acid; 3.albiflorin; 4.paeoniflorin; 8.benzoylpaeoniflorin; 9.paeonol
1957	CHI SHAO	Radix Paeoniae Rubra	HPLC-MS	河北围场	 HE BEI WEI CHANG	S7：1.gallic acid; 3.albiflorin; 4.paeoniflorin; 8.benzoylpaeoniflorin; 9.paeonol
1957	CHI SHAO	Radix Paeoniae Rubra	HPLC-MS	陕西黄龙	 SHAN XI HUANG LONG	S8：1.gallic acid; 3.albiflorin; 4.paeoniflorin; 8.benzoylpaeoniflorin; 9.paeonol
1957	CHI SHAO	Radix Paeoniae Rubra	HPLC-MS	陕西旬邑	 SHAN XI XUN YI	S9：1.gallic acid; 3.albiflorin; 4.paeoniflorin; 8.benzoylpaeoniflorin; 9.paeonol
5703	CHUAN XIN LIAN	Andrographis paniculata  [Syn.  Justicia paniculata ]	HPLC	广东(道地药材）	 GUANG DONG (AUTHENTIC HERBS)	8.andrographolide
5703	CHUAN XIN LIAN	Andrographis paniculata  [Syn.  Justicia paniculata ]	HPLC	海南	 HAI NAN	8.andrographolide
5703	CHUAN XIN LIAN	Andrographis paniculata  [Syn.  Justicia paniculata ]	HPLC	安徽临泉	 AN HUI LIN QUAN	8.andrographolide
5703	CHUAN XIN LIAN	Andrographis paniculata  [Syn.  Justicia paniculata ]	HPLC	湖南邵东	 HU NAN SHAO DONG	8.andrographolide
5703	CHUAN XIN LIAN	Andrographis paniculata  [Syn.  Justicia paniculata ]	HPLC	广西(道地药材）	 GUANG XI (AUTHENTIC HERBS)	S1,S4,S10:2.andrographolide
7144	CI WU JIA PI	Acanthopanax senticosus  [Syn.  Eleutherococcus senticosus ]	HPLC	市售(安国一方中药材有限公司）	 SHI SHOU	1.protocatechuic acid；2.Syringin；3.chlorogenic acid
7144	CI WU JIA PI	Acanthopanax senticosus  [Syn.  Eleutherococcus senticosus ]	RP-HPLC	市售	 SHI SHOU	12min处：chlorogenic acid
7047	DA HUANG	Rheum officinale	HPLC	四川康定	 SI CHUAN KANG DING	1.gallic acid; 2.gallic acid; 3.epicatechin; 4.rhein; 5.aloe-emodin; 6.emodin; 7.chrysophano; 8.physcion; 
7047	DA HUANG	Rheum officinale	HPLC	甘肃(道地药材）	 GAN SU (AUTHENTIC HERBS)	1.gallic acid; 2.gallic acid; 3.epicatechin; 4.rhein; 5.aloe-emodin; 6.emodin; 7.chrysophano; 8.physcion; 
7047	DA HUANG	Rheum officinale	HPLC	甘孜州	 GAN ZI ZHOU	1.gallic acid; 2.gallic acid; 3.epicatechin; 4.rhein; 5.aloe-emodin; 6.emodin; 7.chrysophano; 8.physcion; 
7047	DA HUANG	Rheum officinale	HPLC	阿坝州	 A BA ZHOU	1.gallic acid; 2.gallic acid; 3.epicatechin; 4.rhein; 5.aloe-emodin; 6.emodin; 7.chrysophano; 8.physcion; 
7047	DA HUANG	Rheum officinale	HPLC	唐古特	 TANG GU TE	1.gallic acid; 2.gallic acid; 3.epicatechin; 4.rhein; 5.aloe-emodin; 6.emodin; 7.chrysophano; 8.physcion; 
7869	DA QING YE	Isatis indigotica	HPLC	江苏泰兴	 JIANG SU TAI XING	S13:21.benzoic acid; 24.salicylic acid; 27.indigotin; 28.indirubin
7869	DA QING YE	Isatis indigotica	HPLC	甘肃陇南	 GAN SU LONG NAN	S14：21.benzoic acid; 24.salicylic acid; 27.indigotin; 28.indirubin
7869	DA QING YE	Isatis indigotica	HPLC	陕西安定	 SHAN XI AN DING	S15：21.benzoic acid; 24.salicylic acid; 27.indigotin; 28.indirubin
7869	DA QING YE	Isatis indigotica	HPLC	河北安国	 HE BEI AN GUO	S1-S4：21.benzoic acid; 24.salicylic acid; 27.indigotin; 28.indirubin
7869	DA QING YE	Isatis indigotica	HPLC	黑龙江大庆	 HEI LONG JIANG DA QING	S5-S8：21.benzoic acid; 24.salicylic acid; 27.indigotin; 28.indirubin
7869	DA QING YE	Isatis indigotica	HPLC	安徽阜阳	 AN HUI FU YANG	S9-S12：21.benzoic acid; 24.salicylic acid; 27.indigotin; 28.indirubin
7052	DA TU SI ZI	Cuscuta japonica	HPLC	四川广汉	 SI CHUAN GUANG HAN	S1,S9:1.neochlorogenic acid; 2.chlorogenic acid; 3.cryptochlorogenic acid; 4.coffeic acid;5.3,4 － dicaffeoylquinic acid;6.3,5 － dicaffeoylquinic acid;7.4,5 － dicaffeoylquinic acid
7052	DA TU SI ZI	Cuscuta japonica	HPLC	四川	 SI CHUAN	S2,S6,S8,S10,S14,S16:1.neochlorogenic acid; 2.chlorogenic acid; 3.cryptochlorogenic acid; 4.coffeic acid;5.3,4 － dicaffeoylquinic acid;6.3,5 － dicaffeoylquinic acid;7.4,5 － dicaffeoylquinic acid
7052	DA TU SI ZI	Cuscuta japonica	HPLC	四川遂宁	 SI CHUAN SUI NING	S23:1.neochlorogenic acid; 2.chlorogenic acid; 3.cryptochlorogenic acid; 4.coffeic acid;5.3,4 － dicaffeoylquinic acid;6.3,5 － dicaffeoylquinic acid;7.4,5 － dicaffeoylquinic acid
7052	DA TU SI ZI	Cuscuta japonica	HPLC	新荷花	 XIN HE HUA	S24,S25:1.neochlorogenic acid; 2.chlorogenic acid; 3.cryptochlorogenic acid; 4.coffeic acid;5.3,4 － dicaffeoylquinic acid;6.3,5 － dicaffeoylquinic acid;7.4,5 － dicaffeoylquinic acid
7052	DA TU SI ZI	Cuscuta japonica	HPLC	重庆	 ZHONG QING	S3,S4,S11,S12:1.neochlorogenic acid; 2.chlorogenic acid; 3.cryptochlorogenic acid; 4.coffeic acid;5.3,4 － dicaffeoylquinic acid;6.3,5 － dicaffeoylquinic acid;7.4,5 － dicaffeoylquinic acid
7052	DA TU SI ZI	Cuscuta japonica	HPLC	四川广元	 SI CHUAN GUANG YUAN	S5,S13:1.neochlorogenic acid; 2.chlorogenic acid; 3.cryptochlorogenic acid; 4.coffeic acid;5.3,4 － dicaffeoylquinic acid;6.3,5 － dicaffeoylquinic acid;7.4,5 － dicaffeoylquinic acid
7052	DA TU SI ZI	Cuscuta japonica	HPLC	四川绵阳	 SI CHUAN MIAN YANG	S7,S15:1.neochlorogenic acid; 2.chlorogenic acid; 3.cryptochlorogenic acid; 4.coffeic acid;5.3,4 － dicaffeoylquinic acid;6.3,5 － dicaffeoylquinic acid;7.4,5 － dicaffeoylquinic acid
7141	DA XUE TENG	Sargentodoxa cuneata	HPLC	市售	 SHI SHOU	1.chlorogenic acid;2.caffeic acid;3.vanillic acid
7141	DA XUE TENG	Sargentodoxa cuneata	HPLC	贵州等地	 GUI ZHOU DENG DI	8.protocatechuic acid;9.salidroside;22.rhein
7296	DAN SHEN	Salvia miltiorrhiza	HPLC	安徽	 AN HUI	ANHUI:4.dihydrotanshinone Ⅰ;5.tanshinoneⅠ;6.cryptotanshinone; 7.tanshinone ⅡA
7296	DAN SHEN	Salvia miltiorrhiza	HPLC	甘肃	 GAN SU	GANSU:4.dihydrotanshinone Ⅰ;5.tanshinoneⅠ;6.cryptotanshinone; 7.tanshinone ⅡA
7296	DAN SHEN	Salvia miltiorrhiza	HPLC	河北	 HE BEI	HEBEI:4.dihydrotanshinone Ⅰ;5.tanshinoneⅠ;6.cryptotanshinone; 7.tanshinone ⅡA
7296	DAN SHEN	Salvia miltiorrhiza	HPLC	河南	 HE NAN	HENAN:4.dihydrotanshinone Ⅰ;5.tanshinoneⅠ;6.cryptotanshinone; 7.tanshinone ⅡA
7296	DAN SHEN	Salvia miltiorrhiza	HPLC	陕西	 SHAN XI	SHAANXI:4.dihydrotanshinone Ⅰ;5.tanshinoneⅠ;6.cryptotanshinone; 7.tanshinone ⅡA
7296	DAN SHEN	Salvia miltiorrhiza	HPLC	山东	 SHAN DONG	SHANDONG:4.dihydrotanshinone Ⅰ;5.tanshinoneⅠ;6.cryptotanshinone; 7.tanshinone ⅡA
7296	DAN SHEN	Salvia miltiorrhiza	HPLC	四川	 SI CHUAN	SICHUAN:4.dihydrotanshinone Ⅰ;5.tanshinoneⅠ;6.cryptotanshinone; 7.tanshinone ⅡA
7880	DI JIN CAO	Euphorbia humifusa	HPLC	湖南	 HU NAN	S1-S4,S6-S8,S10:2.gallic acid
7880	DI JIN CAO	Euphorbia humifusa	HPLC	山东	 SHAN DONG	S5,S9:2.gallic acid
5374	DING XIANG	Syzygium aromaticum  [Syn.  Eugenia caryophyllata]	HP-FFAP	广西	 GUANG XI	S1,S5：1.α-cubebene; 2.caryophyllene; 3. cyclohexane, 1-ethenyl-1-methyl-2-(1-methylethenyl)-4-(1-methylethylidene); 4.naphthalene,1,2,3,5,6,8a-hexahydro-4,7-dimethyl-1-(1-methylethyl)-,(1S-cis); 5.copaene; 6.eugenol; 7.2-hydroxy-4,6-dimethoxy-5-methylacetophenone
5374	DING XIANG	Syzygium aromaticum  [Syn.  Eugenia caryophyllata]	HP-FFAP	广东	 GUANG DONG	S2：1.α-cubebene; 2.caryophyllene; 3. cyclohexane, 1-ethenyl-1-methyl-2-(1-methylethenyl)-4-(1-methylethylidene); 4.naphthalene,1,2,3,5,6,8a-hexahydro-4,7-dimethyl-1-(1-methylethyl)-,(1S-cis); 5.copaene; 6.eugenol; 7.2-hydroxy-4,6-dimethoxy-5-methylacetophenone
5374	DING XIANG	Syzygium aromaticum  [Syn.  Eugenia caryophyllata]	HP-FFAP	马达加斯加	 MADAGASCAR	S3,S4,S7:1.α-cubebene; 2.caryophyllene; 3. cyclohexane, 1-ethenyl-1-methyl-2-(1-methylethenyl)-4-(1-methylethylidene); 4.naphthalene,1,2,3,5,6,8a-hexahydro-4,7-dimethyl-1-(1-methylethyl)-,(1S-cis); 5.copaene; 6.eugenol; 7.2-hydroxy-4,6-dimethoxy-5-methylacetophenone
5374	DING XIANG	Syzygium aromaticum  [Syn.  Eugenia caryophyllata]	HP-FFAP	市售	 SHI SHOU	S6,SS,S10:1.α-cubebene; 2.caryophyllene; 3. cyclohexane, 1-ethenyl-1-methyl-2-(1-methylethenyl)-4-(1-methylethylidene); 4.naphthalene,1,2,3,5,6,8a-hexahydro-4,7-dimethyl-1-(1-methylethyl)-,(1S-cis); 5.copaene; 6.eugenol; 7.2-hydroxy-4,6-dimethoxy-5-methylacetophenone
5374	DING XIANG	Syzygium aromaticum  [Syn.  Eugenia caryophyllata]	HP-FFAP	海南	 HAI NAN	S8:1.α-cubebene; 2.caryophyllene; 3. cyclohexane, 1-ethenyl-1-methyl-2-(1-methylethenyl)-4-(1-methylethylidene); 4.naphthalene,1,2,3,5,6,8a-hexahydro-4,7-dimethyl-1-(1-methylethyl)-,(1S-cis); 5.copaene; 6.eugenol; 7.2-hydroxy-4,6-dimethoxy-5-methylacetophenone
6430	DU ZHONG	Eucommia ulmoides	HPCE	湖北	 HU BEI	S1:1.aucubin; 2.geniposidic; 3.pinoresinol diglucoside; 4.harpagide;  5.chlorogenic acid
6430	DU ZHONG	Eucommia ulmoides	HPCE	贵州	 GUI ZHOU	S2:1.aucubin; 2.geniposidic; 3.pinoresinol diglucoside; 4.harpagide;  5.chlorogenic acid
6430	DU ZHONG	Eucommia ulmoides	HPCE	四川(道地药材)	 SI CHUAN (AUTHENTIC HERBS)	S3-S6,S8,S9:1.aucubin; 2.geniposidic; 3.pinoresinol diglucoside; 4.harpagide;  5.chlorogenic acid
6430	DU ZHONG	Eucommia ulmoides	HPCE	江西	 JIANG XI	S7,S10:1.aucubin; 2.geniposidic; 3.pinoresinol diglucoside; 4.harpagide;  5.chlorogenic acid
5621	DU ZHONG YE	Eucommia ulmoides	HPLC	重庆(道地药材）	 ZHONG QING (AUTHENTIC HERBS)	S1-S10
7847	FANG FENG	Saposhnikovia divaricata  [Syn.  Ledebouriella seseloides]	HPLC	吉林	 JI LIN	S11-S14:1.prim-O-glucosylcimifugin; 2.cimifugin; 3.4'-O-beta-glucopyranosyl-5-O-methylvisamminol; 5.bergapten ;  7.sec-O-glucosylhamaudol 
7847	FANG FENG	Saposhnikovia divaricata  [Syn.  Ledebouriella seseloides]	HPLC	河北	 HE BEI	S15,S16:1.prim-O-glucosylcimifugin; 2.cimifugin; 3.4'-O-beta-glucopyranosyl-5-O-methylvisamminol; 5.bergapten ;  7.sec-O-glucosylhamaudol 
7847	FANG FENG	Saposhnikovia divaricata  [Syn.  Ledebouriella seseloides]	HPLC	陕西	 SHAN XI	S17:1.prim-O-glucosylcimifugin; 2.cimifugin; 3.4'-O-beta-glucopyranosyl-5-O-methylvisamminol; 5.bergapten ;  7.sec-O-glucosylhamaudol 
7847	FANG FENG	Saposhnikovia divaricata  [Syn.  Ledebouriella seseloides]	HPLC	云南	 YUN NAN	S18:1.prim-O-glucosylcimifugin; 2.cimifugin; 3.4'-O-beta-glucopyranosyl-5-O-methylvisamminol; 5.bergapten ;  7.sec-O-glucosylhamaudol 
7847	FANG FENG	Saposhnikovia divaricata  [Syn.  Ledebouriella seseloides]	HPLC	重庆	 ZHONG QING	S19:1.prim-O-glucosylcimifugin; 2.cimifugin; 3.4'-O-beta-glucopyranosyl-5-O-methylvisamminol; 5.bergapten ;  7.sec-O-glucosylhamaudol 
