ID	Name
978	人参五味散
979	人参六合汤
980	人参内托散
981	人参内补散
982	人参化风膏
983	人参化斑汤
984	人参化痰丸
985	人参升胃汤
986	人参双姜汤
987	人参天麻汤
988	人参太乙丹
989	人参开胃汤
990	人参升麻汤
991	人参木瓜汤
992	人参木香汤
993	人参木香散
994	人参牛黄散
995	人参车前汤
996	人参冬花膏
997	人参冬梨方
998	人参加味汤
999	人参半夏丸
1000	人参半夏丹
1001	人参半夏汤
1002	人参半夏散
1003	人参四物汤
1004	人参四苓五皮散
1005	人参宁肺汤
1006	人参宁神汤
1007	人参平补汤
1008	人参平疟丸
1009	人参平肺汤
1010	人参平肺散
1011	人参平胃散
1012	人参归芎汤
1013	人参归耆汤
1014	人参甘草汤
1015	人参甘桔汤
1016	人参生化汤
1017	人参生津散
1018	人参生犀散
1019	人参白术丸
1020	人参白术汤
1021	人参白术饮
1022	人参白术散
1023	人参白术膏
1024	人参白虎加元麦汤
1025	人参白虎加元麦紫苏汤
1026	人参白虎合黄连解毒汤
1027	人参白虎汤
1028	人参白虎桂枝汤
1029	人参白扁豆散
1030	人参石脂汤
1031	人参石膏汤
1032	人参鸟梅汤
1033	人参龙骨散
1034	人参交龙散
1035	人参再造丸
1036	人参冲和丸
1037	人参地骨皮散
1038	人参地骨散
1039	人参地黄丸
1040	人参安肺汤
1041	人参安神丸
1042	人参安神汤
1043	人参安胃散
1044	人参异功散
1045	人参当归汤
1046	人参当归散
1047	人参汤
1048	人参百合汤
1049	人参竹叶石膏汤
1050	人参竹叶汤
1051	人参竹沥饮
1052	人参竹茹汤
1053	人参芍药汤
1054	人参芎归汤
1055	人参芎归散
1056	人参芎附汤
1057	人参防己汤
1058	人参佛耳散
1059	人参利膈丸
1060	人参利膈汤
1061	人参启脾丸
1062	人参启脾汤
1063	人参应梦散
1064	人参杏子汤
1065	人参沉香散
1066	人参羌活汤
1067	人参羌活散
1068	人参苏木汤
1069	人参补气汤
1070	人参补阳汤
1071	人参补声饮
1072	人参补肺汤
1073	人参补肺饮
1074	人参补肺散
1075	人参补肾汤
1076	人参补虚汤
1077	人参诃子丸
1078	人参诃子散
1079	人参豆蔻汤
1080	人参豆蔻散
1081	人参豆蔻煮散
1082	人参赤芍汤
1083	人参辛梗汤
1084	人参辰砂丸
1085	人参远志丸
1086	人参远志汤
1087	人参远志散
1088	人参针头丸
1089	人参阿胶饮
1090	人参阿胶散
1091	人参附子汤
1092	人参饮
1093	人参饮子
1094	人参麦门冬汤
1095	人参麦门冬散
1096	人参麦冬汤
1097	人参麦冬散
1098	人参和中散
1099	人参固本丸
1100	人参固本汤
1101	人参固本酒
1102	人参固本膏
1103	人参固肌汤
1104	人参官桂饮
1105	人参定喘汤
1106	人参实卫汤
1107	人参建中汤
1108	人参抱龙丸
1109	人参枣仁汤
1110	人参枫香丸
1111	人参泻心汤
1112	人参泻肺汤
1113	人参泽兰叶汤
1114	人参知母散
1115	人参肾沥汤
1116	人参败毒加味散
1117	人参败毒散
1118	人参青蒿汤
1119	人参保肺汤
1120	人参保童丸
1121	人参养卫汤
1122	人参养血丸
1123	人参养肺丸
1124	人参养肺汤
1125	人参养胃汤
1126	人参养荣丸
1127	人参养荣汤
1128	人参养脾汤
1129	人参前胡汤
1130	人参前胡散
1131	人参南星丸
1132	人参厚朴汤
1133	人参厚朴散
1134	人参复脉散
1135	人参威灵散
1136	人参枳术丸
1137	人参枳壳汤
1138	人参枳壳散
1139	人参枳实汤
1140	人参柏叶汤
1141	人参柿蒂汤
1142	人参禹余粮丸
1143	人参胃爱散
1144	人参胎产金丹
1145	人参茯苓丸
1146	人参茯苓汤
1147	人参茯苓散
1148	人参茯苓粥
1149	人参茯神汤
1150	人参荆芥汤
1151	人参荆芥散
1152	人参荆芥煮散
1153	人参轻骨散
1154	人参退热散
1155	人参顺气散
1156	人参香术散
1157	人参香薷散
1158	人参健脾丸
1159	人参柴胡汤
1160	人参柴胡饮子
1161	人参柴胡散
1162	人参桂心散
1163	人参桂姜汤
1164	人参桔梗汤
1165	人参桔梗散
1166	人参消食八味散
1167	人参润肺丸
1168	人参润肺汤
1169	人参益气汤
1170	人参益肺散
1171	人参益胃汤
1172	人参耆苓汤
1173	人参莲心散
1174	人参调中汤
1175	人参调中散
1176	人参调元汤
1177	人参调胃膏
1178	人参逍遥散
1179	人参透肌饮
1180	人参透肌散
1181	人参酒
1182	人参常山汤
1183	人参清肌散
1184	人参清补汤
1185	人参清肺汤
1186	人参清肺饮
1187	人参清肺散
1188	人参清神汤
1189	人参清膈饮
1190	人参清膈散
1191	人参清镇丸
1192	人参理中汤
1193	人参理肺汤
1194	人参理肺散
1195	人参续气汤
1196	人参萝卜饮
1197	人参鹿角膏
1198	人参鹿茸丸
1199	人参黄连散
1200	人参黄耆汤
1201	人参黄耆散
1202	人参散
1203	人参款冬花膏
1204	人参款花散
1205	人参款花膏
1206	人参温中丸
1207	人参温脾散
1208	人参煮散
1209	人参犀角汤
1210	人参犀角散
1211	人参猬皮丸
1212	人参琥珀丸
1213	人参粥
1214	人参紫苏丹
1215	人参紫金丸
1216	人参紫金丹
1217	人参紫菀汤
1218	人参紫菀散
1219	人参紫菀煎
1220	人参葛根汤
1221	人参葶苈丸
1222	人参蛤蚧丸
1223	人参蛤蚧散
1224	人参锉散
1225	人参煎
1226	人参煎丸
1227	人参解毒汤
1228	人参截疟饮
1229	人参漏芦散
1230	人参膏
1231	人参膏子
1232	人参蜀椒汤
1233	人参蝉蜕散
1234	人参酸枣汤
1235	人参橘皮汤
1236	人参橘皮竹茹汤
1237	人参燕窝百合汤
1238	人参薯蓣丸
1239	人参藿香汤
